GEO_ID,NAME,,P001001,,,,,,
id,Geographic Area Name,Zip Clean,Total,,,,,,Source
8710000US0695030,"ZCTA5 95030, California",95030,12791,,,,,,
8710000US0695032,"ZCTA5 95032, California",95032,25089,,,,,,
8710000US0695033,"ZCTA5 95033, California",95033,9372,,,,,,
8710000US0695035,"ZCTA5 95035, California",95035,66943,,,,,,
8710000US0695037,"ZCTA5 95037, California",95037,45579,,,,,,
8710000US0695039,"ZCTA5 95039, California",95039,1377,,,,,,
8710000US0695041,"ZCTA5 95041, California",95041,160,,,,,,
8710000US0695043,"ZCTA5 95043, California",95043,639,,,,,,
8710000US0695045,"ZCTA5 95045, California",95045,4046,,,,,,
8710000US0695046,"ZCTA5 95046, California",95046,6417,,,,,,
8710000US0695050,"ZCTA5 95050, California",95050,35923,,,,,,
8710000US0695051,"ZCTA5 95051, California",95051,54327,,,,,,
8710000US0695053,"ZCTA5 95053, California",95053,2206,,,,,,
8710000US0695054,"ZCTA5 95054, California",95054,23364,,,,,,
8710000US0695060,"ZCTA5 95060, California",95060,46377,,,,,,
8710000US0695062,"ZCTA5 95062, California",95062,36079,,,,,,
8710000US0695064,"ZCTA5 95064, California",95064,7331,,,,,,
8710000US0695065,"ZCTA5 95065, California",95065,8113,,,,,,
8710000US0695066,"ZCTA5 95066, California",95066,14749,,,,,,
8710000US0695070,"ZCTA5 95070, California",95070,30617,,,,,,
8710000US0695073,"ZCTA5 95073, California",95073,10154,,,,,,
8710000US0695075,"ZCTA5 95075, California",95075,331,,,,,,
8710000US0695076,"ZCTA5 95076, California",95076,82474,,,,,,
8710000US0695110,"ZCTA5 95110, California",95110,18730,,,,,,
8710000US0695116,"ZCTA5 95116, California",95116,51496,,,,,,
8710000US0695117,"ZCTA5 95117, California",95117,30067,,,,,,
8710000US0695118,"ZCTA5 95118, California",95118,31932,,,,,,
8710000US0695119,"ZCTA5 95119, California",95119,9970,,,,,,
8710000US0695120,"ZCTA5 95120, California",95120,37457,,,,,,
8710000US0695121,"ZCTA5 95121, California",95121,37469,,,,,,
8710000US0695122,"ZCTA5 95122, California",95122,56545,,,,,,
8710000US0695123,"ZCTA5 95123, California",95123,62228,,,,,,
8710000US0695124,"ZCTA5 95124, California",95124,47082,,,,,,
8710000US0695125,"ZCTA5 95125, California",95125,51939,,,,,,
8710000US0695126,"ZCTA5 95126, California",95126,31049,,,,,,
8710000US0695127,"ZCTA5 95127, California",95127,61325,,,,,,
8710000US0695128,"ZCTA5 95128, California",95128,34836,,,,,,
8710000US0695129,"ZCTA5 95129, California",95129,38720,,,,,,
8710000US0695130,"ZCTA5 95130, California",95130,13911,,,,,,
8710000US0695131,"ZCTA5 95131, California",95131,28565,,,,,,
8710000US0695132,"ZCTA5 95132, California",95132,40299,,,,,,
8710000US0695133,"ZCTA5 95133, California",95133,25401,,,,,,
8710000US0695134,"ZCTA5 95134, California",95134,15268,,,,,,
8710000US0695135,"ZCTA5 95135, California",95135,20120,,,,,,
8710000US0695136,"ZCTA5 95136, California",95136,42989,,,,,,
8710000US0695138,"ZCTA5 95138, California",95138,18889,,,,,,
8710000US0695139,"ZCTA5 95139, California",95139,6748,,,,,,
8710000US0695140,"ZCTA5 95140, California",95140,191,,,,,,
8710000US0695148,"ZCTA5 95148, California",95148,45528,,,,,,
8710000US0695202,"ZCTA5 95202, California",95202,6521,,,,,,
8710000US0695203,"ZCTA5 95203, California",95203,15696,,,,,,
8710000US0695204,"ZCTA5 95204, California",95204,27786,,,,,,
8710000US0695428,"ZCTA5 95428, California",95428,2516,,,,,,
8710000US0695111,"ZCTA5 95111, California",95111,58466,,,,,,
8710000US0695112,"ZCTA5 95112, California",95112,55927,,,,,,
8710000US0695113,"ZCTA5 95113, California",95113,893,,,,,,
8710000US0695426,"ZCTA5 95426, California",95426,2147,,,,,,
8710000US0695427,"ZCTA5 95427, California",95427,459,,,,,,
8710000US0695429,"ZCTA5 95429, California",95429,70,,,,,,
8710000US0695430,"ZCTA5 95430, California",95430,44,,,,,,
8710000US0695431,"ZCTA5 95431, California",95431,631,,,,,,
8710000US0695432,"ZCTA5 95432, California",95432,426,,,,,,
8710000US0695435,"ZCTA5 95435, California",95435,82,,,,,,
8710000US0695436,"ZCTA5 95436, California",95436,5418,,,,,,
8710000US0695437,"ZCTA5 95437, California",95437,14799,,,,,,
8710000US0695439,"ZCTA5 95439, California",95439,675,,,,,,
8710000US0695441,"ZCTA5 95441, California",95441,2014,,,,,,
8710000US0695442,"ZCTA5 95442, California",95442,3178,,,,,,
8710000US0695443,"ZCTA5 95443, California",95443,233,,,,,,
8710000US0695444,"ZCTA5 95444, California",95444,748,,,,,,
8710000US0695445,"ZCTA5 95445, California",95445,2093,,,,,,
8710000US0695446,"ZCTA5 95446, California",95446,4750,,,,,,
8710000US0695448,"ZCTA5 95448, California",95448,16852,,,,,,
8710000US0695449,"ZCTA5 95449, California",95449,1507,,,,,,
8710000US0695450,"ZCTA5 95450, California",95450,387,,,,,,
8710000US0695451,"ZCTA5 95451, California",95451,11213,,,,,,
